#node	identifier	category	term ID	term description
PLK4	9541.XP_005555946.1	STRING clusters	CL:3733	Mixed, incl. condensed chromosome, centromeric region, and Kinesin motor domain
PLK4	9541.XP_005555946.1	STRING clusters	CL:3735	Mixed, incl. condensed chromosome, centromeric region, and Kinesin motor domain
PLK4	9541.XP_005555946.1	STRING clusters	CL:3737	Mixed, incl. Kinesin motor domain, and condensed chromosome, centromeric region
PLK4	9541.XP_005555946.1	STRING clusters	CL:3739	Mixed, incl. Kinesin motor domain, and chromosome passenger complex
PLK4	9541.XP_005555946.1	STRING clusters	CL:3740	Mixed, incl. Kinesin motor domain, and chromosome passenger complex
PLK4	9541.XP_005555946.1	STRING clusters	CL:3838	POLO box domain, and Aurora borealis protein
PLK4	9541.XP_005555946.1	KEGG	mcf04068	FoxO signaling pathway
PLK4	9541.XP_005555946.1	TISSUES	BTO:0000000	Tissues, cell types and enzyme sources
PLK4	9541.XP_005555946.1	TISSUES	BTO:0000042	Animal
PLK4	9541.XP_005555946.1	TISSUES	BTO:0000080	Male reproductive gland
PLK4	9541.XP_005555946.1	TISSUES	BTO:0000081	Reproductive system
PLK4	9541.XP_005555946.1	TISSUES	BTO:0000082	Male reproductive system
PLK4	9541.XP_005555946.1	TISSUES	BTO:0000083	Female reproductive system
PLK4	9541.XP_005555946.1	TISSUES	BTO:0000150	Breast cancer cell
PLK4	9541.XP_005555946.1	TISSUES	BTO:0000176	Carcinoma cell
PLK4	9541.XP_005555946.1	TISSUES	BTO:0000254	Female reproductive gland
PLK4	9541.XP_005555946.1	TISSUES	BTO:0000415	Epithelioma cell
PLK4	9541.XP_005555946.1	TISSUES	BTO:0000522	Gland
PLK4	9541.XP_005555946.1	TISSUES	BTO:0000534	Gonad
PLK4	9541.XP_005555946.1	TISSUES	BTO:0000604	Adenocarcinoma cell
PLK4	9541.XP_005555946.1	TISSUES	BTO:0001363	Testis
PLK4	9541.XP_005555946.1	TISSUES	BTO:0001368	Thorax
PLK4	9541.XP_005555946.1	TISSUES	BTO:0001488	Endocrine gland
PLK4	9541.XP_005555946.1	TISSUES	BTO:0001489	Whole body
PLK4	9541.XP_005555946.1	TISSUES	BTO:0001493	Trunk
PLK4	9541.XP_005555946.1	TISSUES	BTO:0003091	Urogenital system
PLK4	9541.XP_005555946.1	TISSUES	BTO:0003096	Internal male genital organ
PLK4	9541.XP_005555946.1	COMPARTMENTS	GOCC:0000922	Spindle pole
PLK4	9541.XP_005555946.1	COMPARTMENTS	GOCC:0005622	Intracellular
PLK4	9541.XP_005555946.1	COMPARTMENTS	GOCC:0005634	Nucleus
PLK4	9541.XP_005555946.1	COMPARTMENTS	GOCC:0005730	Nucleolus
PLK4	9541.XP_005555946.1	COMPARTMENTS	GOCC:0005737	Cytoplasm
PLK4	9541.XP_005555946.1	COMPARTMENTS	GOCC:0005813	Centrosome
PLK4	9541.XP_005555946.1	COMPARTMENTS	GOCC:0005814	Centriole
PLK4	9541.XP_005555946.1	COMPARTMENTS	GOCC:0005815	Microtubule organizing center
PLK4	9541.XP_005555946.1	COMPARTMENTS	GOCC:0005819	Spindle
PLK4	9541.XP_005555946.1	COMPARTMENTS	GOCC:0005829	Cytosol
PLK4	9541.XP_005555946.1	COMPARTMENTS	GOCC:0005856	Cytoskeleton
PLK4	9541.XP_005555946.1	COMPARTMENTS	GOCC:0015630	Microtubule cytoskeleton
PLK4	9541.XP_005555946.1	COMPARTMENTS	GOCC:0031974	Membrane-enclosed lumen
PLK4	9541.XP_005555946.1	COMPARTMENTS	GOCC:0031981	Nuclear lumen
PLK4	9541.XP_005555946.1	COMPARTMENTS	GOCC:0043226	Organelle
PLK4	9541.XP_005555946.1	COMPARTMENTS	GOCC:0043227	Membrane-bounded organelle
PLK4	9541.XP_005555946.1	COMPARTMENTS	GOCC:0043228	Non-membrane-bounded organelle
PLK4	9541.XP_005555946.1	COMPARTMENTS	GOCC:0043229	Intracellular organelle
PLK4	9541.XP_005555946.1	COMPARTMENTS	GOCC:0043231	Intracellular membrane-bounded organelle
PLK4	9541.XP_005555946.1	COMPARTMENTS	GOCC:0043232	Intracellular non-membrane-bounded organelle
PLK4	9541.XP_005555946.1	COMPARTMENTS	GOCC:0043233	Organelle lumen
PLK4	9541.XP_005555946.1	COMPARTMENTS	GOCC:0070013	Intracellular organelle lumen
PLK4	9541.XP_005555946.1	COMPARTMENTS	GOCC:0098536	Deuterosome
PLK4	9541.XP_005555946.1	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
PLK4	9541.XP_005555946.1	COMPARTMENTS	GOCC:0120098	Procentriole
PLK4	9541.XP_005555946.1	Pfam	PF00069	Protein kinase domain
PLK4	9541.XP_005555946.1	Pfam	PF00659	POLO box duplicated region
PLK4	9541.XP_005555946.1	Pfam	PF07714	Protein tyrosine kinase
PLK4	9541.XP_005555946.1	InterPro	IPR000719	Protein kinase domain
PLK4	9541.XP_005555946.1	InterPro	IPR000959	POLO box domain
PLK4	9541.XP_005555946.1	InterPro	IPR008266	Tyrosine-protein kinase, active site
PLK4	9541.XP_005555946.1	InterPro	IPR011009	Protein kinase-like domain superfamily
PLK4	9541.XP_005555946.1	InterPro	IPR017441	Protein kinase, ATP binding site
PLK4	9541.XP_005555946.1	InterPro	IPR033696	Plk4, C-terminal polo-box domain
PLK4	9541.XP_005555946.1	InterPro	IPR033698	Plk4, second cryptic polo-box domain
PLK4	9541.XP_005555946.1	InterPro	IPR033699	Plk4, first cryptic polo-box domain
PLK4	9541.XP_005555946.1	InterPro	IPR033700	Serine/threonine-protein kinase Plk4
PLK4	9541.XP_005555946.1	SMART	SM00220	Serine/Threonine protein kinases, catalytic domain
PLK5	9541.XP_005588682.1	GO Process	GO:0002347	Response to tumor cell
PLK5	9541.XP_005588682.1	GO Process	GO:0002357	Defense response to tumor cell
PLK5	9541.XP_005588682.1	GO Process	GO:0006464	Cellular protein modification process
PLK5	9541.XP_005588682.1	GO Process	GO:0006468	Protein phosphorylation
PLK5	9541.XP_005588682.1	GO Process	GO:0006793	Phosphorus metabolic process
PLK5	9541.XP_005588682.1	GO Process	GO:0006796	Phosphate-containing compound metabolic process
PLK5	9541.XP_005588682.1	GO Process	GO:0006807	Nitrogen compound metabolic process
PLK5	9541.XP_005588682.1	GO Process	GO:0006950	Response to stress
PLK5	9541.XP_005588682.1	GO Process	GO:0006952	Defense response
PLK5	9541.XP_005588682.1	GO Process	GO:0007049	Cell cycle
PLK5	9541.XP_005588682.1	GO Process	GO:0007275	Multicellular organism development
PLK5	9541.XP_005588682.1	GO Process	GO:0007346	Regulation of mitotic cell cycle
PLK5	9541.XP_005588682.1	GO Process	GO:0007399	Nervous system development
PLK5	9541.XP_005588682.1	GO Process	GO:0008152	Metabolic process
PLK5	9541.XP_005588682.1	GO Process	GO:0009607	Response to biotic stimulus
PLK5	9541.XP_005588682.1	GO Process	GO:0009987	Cellular process
PLK5	9541.XP_005588682.1	GO Process	GO:0010033	Response to organic substance
PLK5	9541.XP_005588682.1	GO Process	GO:0010564	Regulation of cell cycle process
PLK5	9541.XP_005588682.1	GO Process	GO:0010720	Positive regulation of cell development
PLK5	9541.XP_005588682.1	GO Process	GO:0010941	Regulation of cell death
PLK5	9541.XP_005588682.1	GO Process	GO:0010975	Regulation of neuron projection development
PLK5	9541.XP_005588682.1	GO Process	GO:0010976	Positive regulation of neuron projection development
PLK5	9541.XP_005588682.1	GO Process	GO:0016310	Phosphorylation
PLK5	9541.XP_005588682.1	GO Process	GO:0019538	Protein metabolic process
PLK5	9541.XP_005588682.1	GO Process	GO:0022008	Neurogenesis
PLK5	9541.XP_005588682.1	GO Process	GO:0030154	Cell differentiation
PLK5	9541.XP_005588682.1	GO Process	GO:0031344	Regulation of cell projection organization
PLK5	9541.XP_005588682.1	GO Process	GO:0031346	Positive regulation of cell projection organization
PLK5	9541.XP_005588682.1	GO Process	GO:0032501	Multicellular organismal process
PLK5	9541.XP_005588682.1	GO Process	GO:0032502	Developmental process
PLK5	9541.XP_005588682.1	GO Process	GO:0036211	Protein modification process
PLK5	9541.XP_005588682.1	GO Process	GO:0042221	Response to chemical
PLK5	9541.XP_005588682.1	GO Process	GO:0042981	Regulation of apoptotic process
PLK5	9541.XP_005588682.1	GO Process	GO:0043067	Regulation of programmed cell death
PLK5	9541.XP_005588682.1	GO Process	GO:0043170	Macromolecule metabolic process
PLK5	9541.XP_005588682.1	GO Process	GO:0043412	Macromolecule modification
PLK5	9541.XP_005588682.1	GO Process	GO:0044237	Cellular metabolic process
PLK5	9541.XP_005588682.1	GO Process	GO:0044238	Primary metabolic process
PLK5	9541.XP_005588682.1	GO Process	GO:0044260	Cellular macromolecule metabolic process
PLK5	9541.XP_005588682.1	GO Process	GO:0044267	Cellular protein metabolic process
PLK5	9541.XP_005588682.1	GO Process	GO:0045595	Regulation of cell differentiation
PLK5	9541.XP_005588682.1	GO Process	GO:0045597	Positive regulation of cell differentiation
PLK5	9541.XP_005588682.1	GO Process	GO:0045664	Regulation of neuron differentiation
PLK5	9541.XP_005588682.1	GO Process	GO:0045666	Positive regulation of neuron differentiation
PLK5	9541.XP_005588682.1	GO Process	GO:0048518	Positive regulation of biological process
PLK5	9541.XP_005588682.1	GO Process	GO:0048522	Positive regulation of cellular process
PLK5	9541.XP_005588682.1	GO Process	GO:0048699	Generation of neurons
PLK5	9541.XP_005588682.1	GO Process	GO:0048731	System development
PLK5	9541.XP_005588682.1	GO Process	GO:0048856	Anatomical structure development
PLK5	9541.XP_005588682.1	GO Process	GO:0048869	Cellular developmental process
PLK5	9541.XP_005588682.1	GO Process	GO:0050767	Regulation of neurogenesis
PLK5	9541.XP_005588682.1	GO Process	GO:0050769	Positive regulation of neurogenesis
PLK5	9541.XP_005588682.1	GO Process	GO:0050789	Regulation of biological process
PLK5	9541.XP_005588682.1	GO Process	GO:0050793	Regulation of developmental process
PLK5	9541.XP_005588682.1	GO Process	GO:0050794	Regulation of cellular process
PLK5	9541.XP_005588682.1	GO Process	GO:0050896	Response to stimulus
PLK5	9541.XP_005588682.1	GO Process	GO:0051094	Positive regulation of developmental process
PLK5	9541.XP_005588682.1	GO Process	GO:0051128	Regulation of cellular component organization
PLK5	9541.XP_005588682.1	GO Process	GO:0051130	Positive regulation of cellular component organization
PLK5	9541.XP_005588682.1	GO Process	GO:0051239	Regulation of multicellular organismal process
PLK5	9541.XP_005588682.1	GO Process	GO:0051240	Positive regulation of multicellular organismal process
PLK5	9541.XP_005588682.1	GO Process	GO:0051301	Cell division
PLK5	9541.XP_005588682.1	GO Process	GO:0051716	Cellular response to stimulus
PLK5	9541.XP_005588682.1	GO Process	GO:0051726	Regulation of cell cycle
PLK5	9541.XP_005588682.1	GO Process	GO:0051960	Regulation of nervous system development
PLK5	9541.XP_005588682.1	GO Process	GO:0051962	Positive regulation of nervous system development
PLK5	9541.XP_005588682.1	GO Process	GO:0060284	Regulation of cell development
PLK5	9541.XP_005588682.1	GO Process	GO:0065007	Biological regulation
PLK5	9541.XP_005588682.1	GO Process	GO:0070848	Response to growth factor
PLK5	9541.XP_005588682.1	GO Process	GO:0070887	Cellular response to chemical stimulus
PLK5	9541.XP_005588682.1	GO Process	GO:0071310	Cellular response to organic substance
PLK5	9541.XP_005588682.1	GO Process	GO:0071363	Cellular response to growth factor stimulus
PLK5	9541.XP_005588682.1	GO Process	GO:0071704	Organic substance metabolic process
PLK5	9541.XP_005588682.1	GO Process	GO:0120035	Regulation of plasma membrane bounded cell projection organization
PLK5	9541.XP_005588682.1	GO Process	GO:1901564	Organonitrogen compound metabolic process
PLK5	9541.XP_005588682.1	GO Process	GO:1901987	Regulation of cell cycle phase transition
PLK5	9541.XP_005588682.1	GO Process	GO:1901990	Regulation of mitotic cell cycle phase transition
PLK5	9541.XP_005588682.1	GO Process	GO:1902806	Regulation of cell cycle G1/S phase transition
PLK5	9541.XP_005588682.1	GO Process	GO:2000026	Regulation of multicellular organismal development
PLK5	9541.XP_005588682.1	GO Process	GO:2000045	Regulation of G1/S transition of mitotic cell cycle
PLK5	9541.XP_005588682.1	GO Function	GO:0000166	Nucleotide binding
PLK5	9541.XP_005588682.1	GO Function	GO:0005488	Binding
PLK5	9541.XP_005588682.1	GO Function	GO:0005524	ATP binding
PLK5	9541.XP_005588682.1	GO Function	GO:0017076	Purine nucleotide binding
PLK5	9541.XP_005588682.1	GO Function	GO:0030554	Adenyl nucleotide binding
PLK5	9541.XP_005588682.1	GO Function	GO:0032553	Ribonucleotide binding
PLK5	9541.XP_005588682.1	GO Function	GO:0032555	Purine ribonucleotide binding
PLK5	9541.XP_005588682.1	GO Function	GO:0032559	Adenyl ribonucleotide binding
PLK5	9541.XP_005588682.1	GO Function	GO:0035639	Purine ribonucleoside triphosphate binding
PLK5	9541.XP_005588682.1	GO Function	GO:0036094	Small molecule binding
PLK5	9541.XP_005588682.1	GO Function	GO:0043167	Ion binding
PLK5	9541.XP_005588682.1	GO Function	GO:0043168	Anion binding
PLK5	9541.XP_005588682.1	GO Function	GO:0097159	Organic cyclic compound binding
PLK5	9541.XP_005588682.1	GO Function	GO:0097367	Carbohydrate derivative binding
PLK5	9541.XP_005588682.1	GO Function	GO:1901265	Nucleoside phosphate binding
PLK5	9541.XP_005588682.1	GO Function	GO:1901363	Heterocyclic compound binding
PLK5	9541.XP_005588682.1	GO Component	GO:0005622	Intracellular
PLK5	9541.XP_005588682.1	GO Component	GO:0005634	Nucleus
PLK5	9541.XP_005588682.1	GO Component	GO:0005730	Nucleolus
PLK5	9541.XP_005588682.1	GO Component	GO:0005737	Cytoplasm
PLK5	9541.XP_005588682.1	GO Component	GO:0031974	Membrane-enclosed lumen
PLK5	9541.XP_005588682.1	GO Component	GO:0031981	Nuclear lumen
PLK5	9541.XP_005588682.1	GO Component	GO:0043226	Organelle
PLK5	9541.XP_005588682.1	GO Component	GO:0043227	Membrane-bounded organelle
PLK5	9541.XP_005588682.1	GO Component	GO:0043228	Non-membrane-bounded organelle
PLK5	9541.XP_005588682.1	GO Component	GO:0043229	Intracellular organelle
PLK5	9541.XP_005588682.1	GO Component	GO:0043231	Intracellular membrane-bounded organelle
PLK5	9541.XP_005588682.1	GO Component	GO:0043232	Intracellular non-membrane-bounded organelle
PLK5	9541.XP_005588682.1	GO Component	GO:0043233	Organelle lumen
PLK5	9541.XP_005588682.1	GO Component	GO:0070013	Intracellular organelle lumen
PLK5	9541.XP_005588682.1	GO Component	GO:0110165	Cellular anatomical entity
PLK5	9541.XP_005588682.1	STRING clusters	CL:3733	Mixed, incl. condensed chromosome, centromeric region, and Kinesin motor domain
PLK5	9541.XP_005588682.1	STRING clusters	CL:3735	Mixed, incl. condensed chromosome, centromeric region, and Kinesin motor domain
PLK5	9541.XP_005588682.1	STRING clusters	CL:3737	Mixed, incl. Kinesin motor domain, and condensed chromosome, centromeric region
PLK5	9541.XP_005588682.1	COMPARTMENTS	GOCC:0005622	Intracellular
PLK5	9541.XP_005588682.1	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
PLK5	9541.XP_005588682.1	Pfam	PF00069	Protein kinase domain
PLK5	9541.XP_005588682.1	Pfam	PF00659	POLO box duplicated region
PLK5	9541.XP_005588682.1	Pfam	PF07714	Protein tyrosine kinase
PLK5	9541.XP_005588682.1	InterPro	IPR000719	Protein kinase domain
PLK5	9541.XP_005588682.1	InterPro	IPR000959	POLO box domain
PLK5	9541.XP_005588682.1	InterPro	IPR008271	Serine/threonine-protein kinase, active site
PLK5	9541.XP_005588682.1	InterPro	IPR011009	Protein kinase-like domain superfamily
PLK5	9541.XP_005588682.1	InterPro	IPR033701	First polo-box domain
PLK5	9541.XP_005588682.1	InterPro	IPR036947	POLO box domain superfamily
PLK5	9541.XP_005588682.1	SMART	SM00220	Serine/Threonine protein kinases, catalytic domain
POLA1	9541.XP_005593254.1	GO Process	GO:0000082	G1/S transition of mitotic cell cycle
POLA1	9541.XP_005593254.1	GO Process	GO:0000083	Regulation of transcription involved in G1/S transition of mitotic cell cycle
POLA1	9541.XP_005593254.1	GO Process	GO:0000278	Mitotic cell cycle
POLA1	9541.XP_005593254.1	GO Process	GO:0000723	Telomere maintenance
POLA1	9541.XP_005593254.1	GO Process	GO:0000726	Non-recombinational repair
POLA1	9541.XP_005593254.1	GO Process	GO:0000731	DNA synthesis involved in DNA repair
POLA1	9541.XP_005593254.1	GO Process	GO:0001817	Regulation of cytokine production
POLA1	9541.XP_005593254.1	GO Process	GO:0006139	Nucleobase-containing compound metabolic process
POLA1	9541.XP_005593254.1	GO Process	GO:0006259	DNA metabolic process
POLA1	9541.XP_005593254.1	GO Process	GO:0006260	DNA replication
POLA1	9541.XP_005593254.1	GO Process	GO:0006261	DNA-dependent DNA replication
POLA1	9541.XP_005593254.1	GO Process	GO:0006269	DNA replication, synthesis of RNA primer
POLA1	9541.XP_005593254.1	GO Process	GO:0006270	DNA replication initiation
POLA1	9541.XP_005593254.1	GO Process	GO:0006271	DNA strand elongation involved in DNA replication
POLA1	9541.XP_005593254.1	GO Process	GO:0006272	Leading strand elongation
POLA1	9541.XP_005593254.1	GO Process	GO:0006273	Lagging strand elongation
POLA1	9541.XP_005593254.1	GO Process	GO:0006281	DNA repair
POLA1	9541.XP_005593254.1	GO Process	GO:0006302	Double-strand break repair
POLA1	9541.XP_005593254.1	GO Process	GO:0006303	Double-strand break repair via nonhomologous end joining
POLA1	9541.XP_005593254.1	GO Process	GO:0006355	Regulation of transcription, DNA-templated
POLA1	9541.XP_005593254.1	GO Process	GO:0006725	Cellular aromatic compound metabolic process
POLA1	9541.XP_005593254.1	GO Process	GO:0006807	Nitrogen compound metabolic process
POLA1	9541.XP_005593254.1	GO Process	GO:0006950	Response to stress
POLA1	9541.XP_005593254.1	GO Process	GO:0006974	Cellular response to DNA damage stimulus
POLA1	9541.XP_005593254.1	GO Process	GO:0006996	Organelle organization
POLA1	9541.XP_005593254.1	GO Process	GO:0007049	Cell cycle
POLA1	9541.XP_005593254.1	GO Process	GO:0008152	Metabolic process
POLA1	9541.XP_005593254.1	GO Process	GO:0009058	Biosynthetic process
POLA1	9541.XP_005593254.1	GO Process	GO:0009059	Macromolecule biosynthetic process
POLA1	9541.XP_005593254.1	GO Process	GO:0009889	Regulation of biosynthetic process
POLA1	9541.XP_005593254.1	GO Process	GO:0009987	Cellular process
POLA1	9541.XP_005593254.1	GO Process	GO:0010468	Regulation of gene expression
POLA1	9541.XP_005593254.1	GO Process	GO:0010556	Regulation of macromolecule biosynthetic process
POLA1	9541.XP_005593254.1	GO Process	GO:0016032	Viral process
POLA1	9541.XP_005593254.1	GO Process	GO:0016043	Cellular component organization
POLA1	9541.XP_005593254.1	GO Process	GO:0016070	RNA metabolic process
POLA1	9541.XP_005593254.1	GO Process	GO:0018130	Heterocycle biosynthetic process
POLA1	9541.XP_005593254.1	GO Process	GO:0019219	Regulation of nucleobase-containing compound metabolic process
POLA1	9541.XP_005593254.1	GO Process	GO:0019222	Regulation of metabolic process
POLA1	9541.XP_005593254.1	GO Process	GO:0019438	Aromatic compound biosynthetic process
POLA1	9541.XP_005593254.1	GO Process	GO:0019725	Cellular homeostasis
POLA1	9541.XP_005593254.1	GO Process	GO:0022402	Cell cycle process
POLA1	9541.XP_005593254.1	GO Process	GO:0022616	DNA strand elongation
POLA1	9541.XP_005593254.1	GO Process	GO:0031323	Regulation of cellular metabolic process
POLA1	9541.XP_005593254.1	GO Process	GO:0031326	Regulation of cellular biosynthetic process
POLA1	9541.XP_005593254.1	GO Process	GO:0032200	Telomere organization
